0,1,2,3,4,5
-0.91634136,-1.2234411,1.6385121,2.8679981,0.43811968,1.0912528
2.1465325,-3.310594,1.319911,5.4522676,1.3724704,0.56117684
0.60199094,1.1000866,1.212611,-0.12651014,-0.21751949,-0.5322961
1.716173,1.7189972,-0.44039917,-2.6414537,-3.1160786,-2.4236853
0.54788905,2.1064591,1.0648439,-1.1201005,-2.3303323,-0.6987548
1.2662241,0.061432198,0.7375851,0.8787017,0.011427693,-0.88614196
-1.1408635,-2.8031716,0.9705775,3.1103723,1.0809411,1.670259
-0.7585095,-0.3783561,1.1616983,1.1685141,0.32697338,0.82971734
0.39548936,-1.4442054,0.08391397,0.8111524,-0.6084896,-0.55247533
0.62956804,0.2816825,-0.78740513,-1.5707638,0.38278398,-0.96735287
-0.29049164,0.76821446,1.1128376,0.44981107,-0.22646347,0.45552635
-0.5485031,-0.43212318,0.47870395,0.550235,-1.1691912,-0.019142326
0.76061416,0.6543246,0.6076291,-0.5201983,0.8252392,-0.8456299
-1.0746399,-0.94980943,1.699319,3.0677187,0.30420178,1.934155
-0.13128582,0.36386245,2.0113807,1.3623147,0.050439566,-0.22358246
0.36735505,0.07376344,1.9624258,2.2410758,-0.30087173,0.016258944
-1.5694456,-0.5234743,1.8908151,2.2546878,0.6230044,1.2578704
1.419593,1.3161974,0.6664855,0.39986745,1.9914396,0.5933777
2.2496665,0.652512,0.00469191,-0.9920759,0.18705413,-1.6121659
0.80571896,0.42627633,-1.2508707,-0.9562151,0.2856866,0.54492897
1.0303978,-0.22630325,0.3285743,0.2403212,0.33688185,-1.1595536
-1.7182572,-2.342235,-1.1958752,0.37580475,0.15241781,0.5723422
-1.1833928,1.5867581,0.55699015,-1.1359384,-0.10424104,0.4969012
2.1854537,-2.6107883,-3.5939126,0.7982767,-1.3511778,0.09565337
2.4207442,0.3016783,-0.88541585,-1.0015173,-4.1322665,-2.2353768
0.10518661,0.27654135,1.373429,0.94875765,1.7768708,-0.33452398
1.7873794,0.40603518,-1.7269787,-2.5761507,-1.8152156,-2.5356088
-0.5601137,-3.0266144,-0.8136617,1.0463252,0.16613418,-0.19926196
1.4878968,1.9216887,-1.7328799,-3.6414468,-1.354457,-1.3932924
0.015501207,0.7397218,-0.48637533,-0.40302137,-1.1087813,-0.29703695
0.4126197,0.45740312,0.63315594,0.33417287,-0.26614153,-0.8311082
0.17842439,2.0149,0.17547658,-1.7483423,0.039446622,0.2001111
-0.7111916,-1.8976977,-0.33560568,0.46639857,1.4749775,0.8192404
0.3437704,0.8576904,0.65067506,0.50293785,-0.1290452,0.043638747
0.725542,-0.7928906,-1.2218071,-0.63665277,-0.9245667,-0.8275819
1.5921656,0.5680579,-0.2488554,0.673223,1.4985622,0.31960702
-1.5739468,-1.8128963,0.017980091,1.8337784,-0.027459819,1.5023752
1.5507969,-0.5558995,-0.5936252,-0.6485045,-0.9406518,-0.5012842
0.27166978,-1.4140143,-0.6271313,0.15168309,0.44293356,-0.62562865
2.2884245,-1.2382606,-0.88467556,1.1131811,-1.3915501,-0.6113668
1.7147001,0.9894083,-0.14204566,-1.2008681,-3.6765954,-1.9289676
0.6230623,0.55688846,-1.310691,-1.4949129,-1.202549,-0.41249743
-0.28862506,-0.04252875,-1.2644944,-0.33503285,0.104333915,1.0543903
0.64784586,-0.82697,-0.72192186,-0.28607512,-0.7633532,0.11827184
3.6064281,2.7614815,1.4749365,-2.0290036,-1.5954137,-3.0484807
-1.4070593,-0.19583288,0.9566337,1.4387321,0.08612745,1.1841096
-0.66164535,-2.0425942,-0.8423592,0.21397845,0.5599532,0.62107635
2.676218,2.327742,0.05482591,-2.7347355,-0.54607695,-2.742813
0.6636261,0.35471836,-0.19880298,-0.33843887,-0.8685743,-0.5339462
-0.18209854,0.44741035,0.21089427,-0.18815471,0.5104699,0.8476516
-2.7425985,-0.45636508,-0.520215,-1.949305,0.0638963,1.0414258
-0.8372339,-0.29456258,-0.34038103,-0.63059026,-0.50410825,0.4150906
0.84466165,-2.314386,1.5136762,5.0411158,0.5768087,1.4860041
3.0277967,1.4040666,-1.3694739,-2.141857,-5.1555552,-2.2067442
-1.1133559,-1.2514858,1.3070785,2.6313446,0.08240176,1.1621358
2.2772555,3.5282047,0.37220895,-3.5370052,-2.9925456,-2.6983445
-1.0812385,-1.1307406,-0.63829607,-0.87974703,0.030276872,0.6181841
4.09858,1.1239642,-0.63992614,-1.4209628,-4.9458957,-2.8764925
0.07858278,0.20321792,0.94919723,1.386559,0.7618195,1.7740937
1.0241457,1.8042176,-1.4555664,-2.426979,-1.126659,0.24292652
1.8854678,-1.3920044,0.8326772,2.1797495,-1.2889665,-0.89841956
-0.12328064,-1.856065,1.4020221,2.8629792,0.2907086,-0.3721447
0.62609744,1.0204101,1.6538006,0.30645773,-0.30622247,-0.13325505
-1.3498862,-1.9220308,-0.9364468,0.58880496,-1.1169631,0.95693535
-0.4075563,2.3339064,0.5520739,-1.963672,0.059619114,0.032796662
-0.6421832,-2.0489693,-0.7053362,0.6055548,-0.46949914,1.2922542
-1.0534738,1.8894109,-0.23816483,-1.7335821,-0.3163846,0.9393356
-1.2709521,-0.11709486,0.5599711,1.7518463,0.31183115,1.7523226
1.397101,0.6938662,0.315992,-0.027765391,-0.35156006,-0.72598517
2.2252243,2.306879,1.0684874,-1.1183169,-0.9204314,-0.9998414
-0.60981196,0.43771252,1.0689045,1.4225965,1.0935687,1.712681
1.9985875,2.426692,0.12540486,-3.082766,-0.5403959,-2.45417
2.7800245,1.7930175,1.9924889,-0.554131,-3.4498785,-3.248115
-1.0279099,1.1184995,-0.01257167,-1.7551949,0.08012987,0.30592665
1.6879985,2.1515052,-0.27313772,-3.3365235,-0.59386235,-2.378798
2.621983,2.5462472,0.45472586,-1.7380297,-2.453761,-2.1802504
1.3467116,1.1963979,-0.80372375,-3.2906427,0.014417887,-1.9275599
-0.6764347,-1.531675,0.55302846,3.0793717,0.81239766,1.5395864
0.50682884,-0.37843075,2.4856803,2.1397328,-0.45273185,-1.075982
0.4949581,-3.3361747,0.6033828,3.432004,0.34831327,-0.21938837
2.8136666,2.7951305,2.080943,-1.0109024,-0.50013953,-2.6813264
2.0547428,0.1604071,0.24020779,0.21980268,-1.2822365,-1.800513
2.5832121,0.9492933,1.315585,1.7103384,-0.643349,-0.11259034
0.35704076,-1.3040047,0.51494724,1.1655645,-0.008739237,0.41276795
-1.9764223,-2.0629966,-0.5674646,0.3433493,-0.5623125,0.8670898
2.6878557,2.2276623,0.6972491,-1.4057442,-3.3822014,-2.4565294
-1.3085402,-0.79450184,1.2522178,2.2602577,-1.7313946,1.3297166
0.5884964,-1.1461915,-1.5343955,-0.8177182,-0.62666136,-0.7390117
1.8360595,0.94927853,1.9870545,-0.42672133,-3.267527,-2.9759479
1.2161078,1.2466003,1.534865,0.621581,-0.9983885,-0.8866055
0.30113712,0.34328038,0.6264902,1.072395,0.271838,-0.63876325
2.0648422,-0.22568783,-2.927719,-3.391523,-2.3858607,-2.4127917
-0.8002949,-0.6953788,-0.051890265,-0.08780636,0.16100645,-0.55182624
3.303436,2.5207703,2.7103972,-1.1816814,-0.13559106,-3.5594432
1.6910256,2.5141766,-0.41277996,-1.6511908,-2.2829916,-1.0987891
0.3318744,-0.40282834,1.2632031,1.2689298,0.29501876,0.22024934
-1.364211,-1.3072038,-0.58197975,1.1502775,-0.04723503,0.8587353
-0.85034275,-0.7060815,1.9683826,2.637782,0.38807195,0.8051446
-1.2605947,-1.8434397,-1.3242781,-1.0405546,0.40927517,0.21547998
-0.56605476,0.33924356,0.7970592,0.45561618,-0.5272746,0.2822161
0.9340829,0.62942296,0.9598639,-0.08257189,-0.76612526,-0.9327262
1.3437464,1.4143125,0.4391672,-1.1200488,0.66361034,-1.0004648
2.0618382,-0.35996163,-0.32901558,0.57115686,-1.0891424,-1.0117928
-0.6625336,-0.026433688,2.6090846,1.988212,0.97115207,0.36944845
2.0711834,0.7450497,1.0425166,0.7107808,-1.3773247,-1.3807685
-0.10053202,-1.1065905,-0.7781568,0.403101,-0.23972794,-0.5425821
-0.79684466,0.6877427,0.2744818,-0.07562924,-0.14870474,-0.48815212
-2.2044487,-1.2154218,-0.73355156,-0.2746568,-0.73567444,1.059928
-0.53632194,-1.7598227,1.6780235,2.6004918,0.5844442,1.4200182
-0.28841823,-0.5453473,1.9749951,2.4756904,0.5196986,1.679121
0.64147097,-0.69534373,-1.702558,-0.5359084,-1.308332,-0.3751198
0.4249267,-0.17327109,-0.11753827,-0.3461925,-0.49696895,-1.5150121
2.1614618,1.8423495,0.26940417,-1.2618917,-1.1154538,-1.523475
-0.37248957,-3.6417348,-2.2562008,2.1356986,-0.27273983,2.0473802
2.024655,1.3721324,0.2958716,-1.3387665,-0.5463117,-1.1899071
1.3888093,0.6711233,-1.3954118,-1.2476339,0.9126536,0.4260357
-0.7173484,0.08729968,0.34084505,0.6341297,0.32820782,-0.067910105
0.6258112,-2.012349,0.26546067,2.3567433,0.49297166,0.8271444
-2.1365507,0.6704013,2.4635525,0.9456335,0.82087255,1.8170596
-1.9571888,1.6885816,2.4550655,0.28699723,1.050931,1.7076153
-1.5804685,-1.6476305,-1.0939517,-0.2520556,-0.4926095,0.55224717
0.7575974,-1.2752091,1.6207557,3.1494963,0.6194638,0.45356727
1.5922936,0.8244659,1.123219,1.1249439,-0.19662723,-0.5551876
-0.40291414,0.61571544,1.1285021,-0.59025556,0.422764,-0.058375627
3.0306818,2.4050205,1.6266335,-1.5565307,-1.0371023,-3.258163
1.4181852,-0.15141623,0.87501687,0.2252448,-3.1261156,-1.7174611
-0.7988949,1.558807,0.50552225,-1.1592872,0.021592908,0.50389075
-0.19715777,0.6173473,1.2560455,-0.019473732,-1.0186881,-0.34169754
1.1042454,0.7962487,-0.5249904,-1.3392103,-0.3827451,-1.3452272
-1.1149678,-0.7656612,0.15110433,0.47032142,-0.0030074343,0.75755906
0.17776579,0.44283855,-1.3602052,-1.7477024,-1.4388653,-1.4740858
1.8390319,0.2693495,0.6903016,0.18750471,-3.3514585,-0.7106233
-1.267589,-2.13439,-0.3762951,0.7825291,1.0933568,1.2297697
2.8704474,-1.8552321,0.41918224,2.7991283,-0.3323907,-0.7539907
-1.4246653,-2.3619373,0.40953648,2.2249458,0.88967806,0.9006333
2.4235742,0.721524,0.7416567,0.36120504,0.02887375,-0.541063
-0.070597306,-2.1100197,-2.381083,-0.033272475,0.5943089,1.2664326
-0.024981178,-1.0734383,0.32967806,1.7606117,0.9487715,1.7690188
-0.9438967,-1.4850281,-1.7326177,-1.0865628,-0.3810554,0.5428075
0.79546064,0.08222725,-1.0903436,-1.1157767,-0.583084,-0.8380194
0.04396199,-0.34836355,1.0770983,1.107442,-0.4601331,-0.67780674
-1.2260195,1.6219306,0.1307803,-2.100885,0.18646035,0.28312743
-1.6296701,-2.0982852,-1.2775247,0.12292221,-0.47827393,0.66075873
2.1735082,-0.14301822,-0.26221523,-0.50325525,-1.2289851,-2.0453403
-0.034314215,-1.7835561,-0.04699939,4.7357845,1.1125575,3.3681035
-0.35733676,-4.5471883,-1.6591955,3.5484185,-2.2539577,0.7013429
0.9198259,-0.08262909,1.2042346,1.825051,1.1650375,1.1360217
-1.0179343,-2.3516788,0.51345557,3.8157089,0.7858474,1.5840474
0.5611706,0.5329533,1.8870018,0.37211227,-2.7746706,-1.472324
-1.2087486,-0.40565386,1.7868257,1.8059855,0.4145875,0.29170004
1.8255444,3.1724088,-0.7459142,-3.443536,0.3904718,-1.2775414
-1.0302912,-1.7378925,-0.46071655,1.1685836,0.73749214,0.89716774
0.86412346,0.077679224,0.617723,0.33154982,-1.6932746,-1.4163084
-2.75,-1.7896372,0.36161655,1.521664,0.98403764,1.6852399
-1.359706,0.57075256,0.8979618,0.14495604,-0.25473648,0.5838513
-1.3512759,-1.7307506,0.6292837,1.8456633,-0.8338264,1.0889367
-0.11873298,-1.751635,-1.4444592,0.2992921,-0.7312837,0.050081853
0.3545611,0.14596948,1.640751,0.3783716,-0.37610465,-1.5296714
3.005929,0.17628258,-1.4077114,-2.003339,-3.8467202,-2.5581186
2.2032247,-0.38207015,-0.28334314,-0.22252132,-1.2333701,-2.0078325
-0.49930477,0.10609231,-0.5829959,-0.41702968,0.9588139,1.013343
-1.7900672,-1.5255252,-0.42460832,1.1353015,0.3653793,1.2175682
-0.4706496,0.079805054,-0.92815465,-1.5750613,-0.4556372,0.4034449
1.9252121,3.2465298,1.3949913,-2.0578306,-4.0000143,-1.766935
-1.2124517,-0.25465247,0.48178673,2.0552864,0.86642194,2.3202345
0.63575435,-0.19012117,1.1432617,1.4052014,0.8278948,0.6984476
-0.62670857,-0.29056743,-0.7842162,0.010975866,0.4170422,0.049459998
-0.42327636,1.0975528,1.1319926,0.3550867,-0.83713984,0.011240464
2.0447679,-0.12252888,-0.11408241,0.1728045,-0.52897835,-1.1827147
2.0779326,3.4557233,0.9189646,-3.7058995,-2.3688405,-3.2422714
-1.5088009,-0.32268816,0.09667696,-1.2422183,0.45886213,-0.9407099
1.0183166,-1.3634673,0.9023006,1.6848882,1.086667,0.25128582
-0.20240992,2.3806636,0.80291325,-1.6246601,-0.66505045,-0.34588784
2.4037182,3.6768067,-0.79826796,-4.4695873,-3.1856196,-2.4967277
2.1327868,-1.3852888,2.24568,4.797684,-0.23121923,0.23589124
0.45779276,0.079416566,-1.0232561,-2.001986,-0.6548215,-0.96902144
-0.811124,0.12653783,0.8436135,0.975318,0.6625041,0.712849
0.29200447,-1.4115586,1.3758633,2.7229216,1.0468819,0.891146
0.39210257,1.4703937,-0.6226167,-1.016712,-1.355503,-0.086408935
0.72807527,2.1352828,0.56571627,-1.3170885,-0.50235444,0.23889376
0.8397374,-0.15417069,-2.513998,-2.0849342,-0.90266526,-0.5547865
2.3235943,-0.2185503,-0.22239174,0.071030125,-3.1132147,-0.8754332
-1.9427884,0.4027104,0.06697998,-0.6486449,0.99581766,0.97219455
1.1987901,0.79257935,-0.6652845,-1.7377765,0.7191597,-1.1449919
2.2277853,2.5609775,-1.2414981,-3.8662593,-2.6801293,-1.8118366
-0.38238013,-0.34462664,1.2954057,1.1379298,0.99886966,0.47971272
0.60463005,-0.700972,-3.6608808,-3.00529,-0.9528204,-0.8488617
1.87738,1.6688932,-0.5095616,0.57840395,0.54164314,1.7354435
0.007933088,0.20160484,2.2974825,1.4088162,1.1569084,-0.94949514
-2.4318948,0.83038765,0.18197049,-2.7595038,-1.3818364,-0.03650586
0.19750416,-1.8161234,-0.014794968,1.9916426,-0.19038069,0.21619932
-0.0834787,-0.36388257,-1.5785099,-1.5225174,-0.46348432,0.5049949
-1.220641,2.404163,1.6615665,-0.7317435,0.39182296,-0.033038236
0.7809041,0.613304,1.0791824,0.36286518,-1.2554238,-1.1860969
0.6352985,-0.7622778,1.1022803,2.309604,0.20516464,1.0805238
1.8554399,-3.351771,-0.95686525,2.7390766,0.92073846,1.016812
0.75174063,0.09369219,2.1256814,1.8049784,-0.30118242,-1.102907
1.4044316,-0.4437086,-0.87376434,-0.9433719,0.019189805,-1.3749278
0.9944219,1.7818044,2.9319358,0.6063198,0.53474677,-0.753836
0.04011215,0.26126927,2.8576133,1.9506344,0.04238998,-0.47876218
-0.3894194,1.7491024,3.3919046,0.7049743,2.3034284,0.02818061
-2.5897079,-2.66722,0.4808063,2.770936,0.7871951,1.5622747
2.1203763,2.7981386,1.0305226,-2.3431172,-1.6714272,-2.8223608
0.6606331,-2.0263011,-2.732335,-0.19719552,-1.4269036,-0.019299947
-0.16151243,1.1155219,-0.46062112,-0.25846237,-0.06911869,1.198446
-0.60540074,-1.2855278,1.5219865,2.5953703,-0.50556916,0.53147066
-0.025242373,-0.6373605,1.8858403,1.7433839,-0.58848804,-0.56554955
3.2271047,-0.29612267,-0.508239,1.098267,-2.9215333,-0.88587433
1.5070366,1.1595767,0.81220883,0.7789652,-0.6935367,-0.24911122
3.4445536,3.0410132,1.6005484,-2.3326879,-1.595757,-3.4688225
1.6807125,-2.0573003,1.2811346,3.8183336,0.034865074,-0.5067834
1.2907871,-0.36009517,-0.3147707,-1.1150234,-1.7744299,-1.7689271
-0.9183382,-2.3501287,1.5595239,4.7261567,0.65984553,1.7715131
0.3759772,-4.01268,-0.693155,3.755297,0.11780145,0.4765644
0.07998675,0.08352926,-0.1375558,0.20511502,0.7410688,0.39266255
0.4865568,1.0725791,0.69194514,-0.7957331,-0.2661354,-0.8376226
-1.8654794,-0.121251754,1.5068742,1.642281,0.08032533,0.12723744
1.7693726,2.4075775,0.22553302,-1.7009765,-2.8567305,-1.3789797
0.4380404,1.6371849,2.787305,0.7649311,0.07836842,-0.9512383
-0.40822563,-0.9610586,-2.3307154,-1.7529631,-0.3259868,0.48579478
1.762553,1.3759534,-1.9488825,-4.0987244,-2.3398662,-2.3324485
0.8239117,0.3383701,1.3782759,0.97542244,-0.43551686,-0.1912713
-2.1671708,1.100666,1.2759778,-0.58343804,1.371629,0.5254296
0.5686876,0.3764891,0.7973259,0.68220186,-0.27935466,-0.5512917
-0.9749612,-1.4851117,-1.7319328,-0.92655665,0.39951423,1.1890398
0.349978,0.72588706,1.7836515,0.9111518,-0.7643354,-0.46711466
1.6049106,-0.052432425,-0.5094791,-0.45558292,-0.36779842,-0.49567544
-1.3746378,-1.4282714,-1.5720062,-0.52620035,-0.52813447,0.5738354
-1.510969,-1.3103712,2.0471115,2.7568297,-0.08886528,0.95530534
3.0922093,2.6833177,1.8897936,-1.3037051,-1.9001561,-3.0751562
-0.8185162,-0.02992101,1.8014627,2.0470934,-0.03985461,0.7943369
-0.3235702,0.6048281,-0.38876578,-1.8716166,0.39904237,-1.3972138
0.57325745,-0.2935249,2.6167634,2.19052,0.42886496,0.12703428
0.96440995,-0.12962821,1.2354077,0.8795801,-1.9846301,-0.1463688
0.51181287,-1.1496929,-0.29783544,1.9534928,-0.3783811,0.07761155
0.63686323,-1.8746265,-0.6495663,0.021187572,0.9618236,0.20641851
2.2667835,1.3920792,0.28404522,-1.5814981,-2.2409546,-3.0159197
0.88448805,2.4804325,0.02093875,-2.8788257,1.2840619,-1.2486786
-0.6909136,-1.173898,1.0578309,2.1502557,0.2399297,0.7559987
0.84176147,1.6022798,-0.6807973,-0.5386308,0.72863567,0.38298675
0.91778797,-0.54879326,-2.6371934,-2.0316746,-0.41176644,-0.31741923
-0.2636382,2.049985,0.8667563,-1.7994747,-0.5953003,-0.094781354
-1.8801553,0.7773224,0.81831545,-0.37456256,0.9257342,0.21425553
2.8624167,-1.2181686,2.0436125,4.030185,-0.27930441,0.3847349
-0.2710279,0.8713859,1.3117266,0.2213617,0.23385367,-0.027334884
2.2571735,3.5018237,1.0111306,-2.9408572,-2.5582945,-2.1687584
-0.14526042,-0.96678984,2.7133698,3.7630157,1.066924,1.7106289
1.1581234,-0.368127,0.052449863,-0.73116595,1.2618508,-1.483638
1.0153856,-1.930188,0.1764441,1.4506265,0.092763044,-0.024294052
0.397123,-2.8549275,1.2914705,3.6375546,-0.04979666,-0.1277935
0.84607387,3.0900404,-0.564672,-3.271935,-0.72148365,-0.8218616
-0.13374975,-1.3604743,-0.96758276,0.5943477,-0.793764,0.30551973
-0.5752203,1.1666167,1.4447011,-0.09277393,-0.16432944,-0.25173342
0.9043713,-2.8319433,0.5165844,3.3217988,-0.07755355,-0.012976943
1.7101121,1.0150565,2.2074049,0.3483506,1.1690447,-0.91399056
6.5927043,4.668844,3.015993,1.2884874,-3.9439623,-3.125236
-0.57273155,0.8185059,0.9022991,0.6126812,-0.053327672,0.99409795
0.23693717,0.54965836,-1.8626386,-0.90203476,0.41044083,1.3596206
-1.4548237,-1.3477223,0.50565714,1.7073206,0.24286589,0.76470053
1.1034204,2.6419592,1.398314,-0.1496618,0.8853769,-0.36399204
-0.54887354,2.7033646,1.2941297,-1.6881181,-2.5709414,-0.5256471
-0.5554286,-0.44877124,-1.3827893,-1.1987412,-2.7685773,-0.38685194
2.6193027,2.7586968,0.5733858,-1.9977461,-3.6582372,-2.5399542
0.2293185,-0.430526,-0.7147686,-0.29177353,1.5492558,0.40222415
3.2316358,-1.4889839,-0.13467655,0.9093444,-3.2782767,-1.6748089
3.3279867,-0.6783832,0.5327116,1.420247,-1.2481952,-1.9249768
1.6590008,0.5283354,-0.81903523,-0.8754947,0.10924036,-0.71101755
0.80432093,-2.8747559,0.9079819,4.0583935,-0.77475464,0.67968863
-0.28459,-1.3931122,1.2656438,3.268621,0.76895326,1.3654044
-1.3807718,-2.426779,-0.08503619,2.5383985,-0.04349442,1.1853194
2.321219,-1.3288697,-0.5568671,1.3826114,-1.3676043,-0.6698426
-0.5255271,-1.0984979,1.5919065,2.8291337,0.07120363,2.1483681
0.18403292,-0.7880643,-1.843344,-1.7690977,2.4440672,-0.0032442547
0.93301755,0.5481102,-0.7090849,-1.5655808,-0.69379073,-1.16599
1.214522,0.43590018,3.6631522,2.3161438,-1.4239503,-1.579537
-3.1977115,1.3646996,1.9398354,-0.18311913,1.3486078,1.3915513
2.0108356,0.47316486,0.786709,0.63873297,-1.3615109,-1.5047042
2.0965827,-0.6396348,-0.59203976,0.91180676,-1.7008579,-0.65692276
1.9382293,-1.1946893,1.2511832,2.2520475,0.43173996,-1.2465377
-0.70262444,-2.3158128,-0.35203192,1.6317888,0.3274213,0.74166495
0.5427741,-0.40408024,1.4445995,2.0891342,0.6740956,0.9740131
0.35922557,-2.3626997,-3.539567,-1.6538835,0.3767047,-0.09317903
2.2229025,3.171354,1.1432098,-1.3490559,-0.18364576,-1.1871225
1.3374147,-1.0504123,0.00019772723,1.2315859,-1.3290534,-0.65699023
-1.3327696,-2.826591,-1.0077802,0.92201555,0.1823084,0.35882697
3.2546663,1.9300579,3.3416872,0.18364564,-0.43009222,-3.375585
-1.5876812,-0.8345752,-0.11392297,0.8143495,-0.0094613135,1.1947004
1.7132694,1.3582323,-0.54805416,-1.7963188,0.5477848,-1.057536
-1.0180403,0.18405175,1.5641879,1.3954426,0.40733668,1.8585048
0.40225878,1.798378,0.4809956,-1.1934954,-0.4616773,-0.102923185
0.012245238,-0.8651847,1.6042993,2.3075128,-0.06589419,0.01330664
0.8495777,2.0407157,0.55744207,-1.7007067,-0.684679,-1.3632774
0.14044297,-2.813002,1.1163676,3.6090784,0.35422006,0.5805583
-1.1926168,-0.09607123,0.27716142,-0.0011752862,0.97744894,0.7233197
-1.7952623,-2.3763602,-0.50913787,1.2157803,0.33793262,0.73006207
3.6368914,2.0141401,-0.32624498,-3.0746446,-3.120965,-3.5195627
0.9065274,1.1251396,0.598351,-0.45530614,-1.0432209,-1.467228
0.027442742,2.3857074,1.7212173,-0.712873,0.37114623,-0.86818695
0.62438774,-0.017781608,-1.2265623,-0.6065535,-1.2804748,-0.39520118
-0.9158704,-2.4569042,-0.4552217,1.7004985,0.7612026,1.9164158
-1.257088,-3.8964396,-2.5672698,-0.13919067,0.44362348,0.89698356
1.0525855,1.7625692,0.8965541,-0.677805,-1.5772706,-1.2232051
0.4647717,-0.11494418,-1.098545,-0.6607481,-0.42147017,0.43695766
3.750921,-2.322197,0.060800347,1.6379339,0.2979556,-2.0436938
1.3324422,-1.4222096,-0.05064446,0.7212182,-0.9152274,-2.0286126
2.7298145,2.3081424,2.1635025,-1.1115677,-2.633604,-3.3512175
-0.3587074,-0.0736176,1.4966997,1.8278538,0.32191712,0.69060344
0.66598314,-2.486408,-0.32333034,1.5452712,-0.28738213,-1.4865987
1.4072976,-1.7238665,0.07169864,1.1905781,-1.3546402,-1.9840912
-0.54971963,-0.28991714,1.9009613,1.7168626,0.15813556,0.24388967
0.53952426,-0.34942934,2.0281003,2.9079905,0.17228496,1.4995822
-0.81477696,-2.5533082,-0.90398204,1.2862562,-0.5759163,0.0037857555
-0.93057644,-1.4157854,-1.1998124,-0.25462466,0.54228157,0.7558826
0.45751753,-0.0711247,-1.695193,-1.8920437,-0.93329495,-0.7974618
-0.43604603,0.70851344,-0.6077538,-1.6735435,0.99663246,-0.12897466
2.739431,2.2475758,-0.044817757,-2.7911391,-2.66557,-2.7256947
-3.1863136,1.5358591,1.9242369,-1.3195975,1.54373,0.5059797
0.32934505,-0.21824077,2.1720326,1.7433643,-1.1165789,-0.6248652
-0.063089035,-1.107743,1.4131131,2.2501967,-2.2938256,-0.10359729
0.7049539,-2.2347932,1.7267547,4.690314,0.5617016,1.1808888
-0.70504475,1.3786169,0.8812771,0.19786714,0.826306,1.5511124
-3.1904593,-0.08794162,-1.020628,-0.44680464,-0.4731729,1.4800504
0.23057735,-0.23236659,0.5538311,0.6035987,-2.7668033,-0.7410224
-1.4089369,-1.6832398,-1.0139364,0.3609142,0.16199595,0.76309425
2.0535316,0.56726235,-1.132316,-0.95347095,-1.4534693,0.3048697
-0.108550586,-0.14843324,-0.9843382,-1.2059798,-0.15537894,0.3472471
0.056836322,0.33557776,0.93200946,0.692085,0.25323668,0.8937528
1.670997,-1.394099,0.19350705,1.3933238,0.013912588,-0.79550207
1.0218998,0.58024615,-1.7976129,-2.8039303,0.0006585568,-1.6987265
1.2107947,-1.3233298,-0.057869326,0.48385122,-0.08383728,-0.110048756
2.4856575,1.3613603,1.2453191,-1.4899033,0.14492807,-2.715658
1.2510812,1.1650025,-0.2836046,-1.69549,-1.2346957,-1.744087
-1.7206713,-1.8594726,-0.078277215,2.2258534,0.030376516,1.2289784
0.78581315,-0.087430984,2.7281094,1.6096216,0.6271302,-0.54815805
1.0068475,0.21740496,0.12304275,0.86221886,-0.98744005,-0.053778302
0.29180074,-0.77469367,-0.87813073,-0.418583,-0.2494002,-0.1907862
0.3284764,0.9174609,-0.41132477,-1.0296593,-0.905191,0.21401535
1.4412814,2.1995866,0.15625793,-1.3738296,1.0140737,-0.22895072
0.4719245,-0.37492618,-2.7353523,-2.2770112,-0.7503268,-0.3914479
0.65539134,-0.5487172,-1.3309183,-1.0373911,-1.6832378,-0.6622015
1.4114828,-0.5575044,-0.6354698,-0.88466984,0.54066795,-1.6369103
1.8664716,1.280193,1.0884426,-0.1553079,-0.8374787,-1.604937
-0.49798107,-2.5869482,-0.38146055,0.81696755,1.5467979,0.9357569
-1.4474182,-1.6812288,0.5579572,1.9709721,0.7277444,0.30812052
-4.314345,-1.4479414,0.6242542,-0.7196377,0.8237457,1.2334541
0.43549484,0.71894336,0.8644335,0.68894154,-0.3135296,-0.39356706
-0.30839154,-0.35512388,0.7651033,0.72014546,0.64686,-0.51028764
2.4669907,-0.5111812,-1.0330086,0.4915866,-0.2308825,-0.3824726
0.39146942,2.537328,2.2578492,-0.7080324,-0.65679854,-0.6399198
1.2423958,-2.6853728,1.1736797,3.6306179,0.032616742,-0.646931
2.4144475,0.3864712,-0.48648036,-0.9677115,-0.7691139,-2.1211846
1.0176703,0.43595123,-1.0842534,-2.160701,-0.43630365,-1.4745673
0.42803633,-0.90904707,1.0460395,2.6441867,0.80813396,1.6155149
1.6119714,0.08699667,-3.550874,-2.4825428,-4.60572,-1.5537679
-0.9115458,2.0936522,1.4912441,-0.9100679,1.5525774,0.6577438
0.63712037,-0.18492845,-0.37040788,0.23148708,-3.51237,-0.71049094
1.8312137,1.3998398,1.0473576,-1.041771,-3.1611924,-2.2326758
0.7682691,0.69994783,-0.51965487,-1.4178076,0.8849946,-1.2394122
1.1122444,-1.1753287,0.14461662,1.633708,-0.8330422,-0.923304
-0.8270204,-1.3503985,2.0515943,3.0584016,0.98889685,2.056648
1.5917684,-1.8253858,-0.23181371,1.9933413,-1.3446313,-0.6141368
0.36932135,-4.1856675,-2.857116,1.7699074,-0.070058525,1.6078829
3.7635384,1.7468029,-0.760448,-3.0027966,-2.303682,-3.4270508
-1.2927917,-0.23480454,1.5602468,2.1397316,1.0748152,1.214433
2.5052004,2.8467999,0.12172736,-2.9166143,-0.24735144,-2.3691957
